,false_positive_rate,true_positive_rate,thresholds
0,0.0,0.0,1.9911089
1,0.0,0.0007067137809187279,0.9911089
2,0.0,0.0035335689045936395,0.9826695
3,0.0002892681515765114,0.0035335689045936395,0.9825819
4,0.0002892681515765114,0.0734982332155477,0.9475899
5,0.0005785363031530228,0.0734982332155477,0.9474921
6,0.0005785363031530228,0.07561837455830389,0.9461511
7,0.0005785363031530228,0.09187279151943463,0.9403698
8,0.0005785363031530228,0.0939929328621908,0.9401496
9,0.0005785363031530228,0.10459363957597173,0.9365589
10,0.0005785363031530228,0.10600706713780919,0.9362928
11,0.0005785363031530228,0.1371024734982332,0.9249137
12,0.0005785363031530228,0.1392226148409894,0.9240489
13,0.0005785363031530228,0.1413427561837456,0.922475
14,0.0008678044547295343,0.1413427561837456,0.92236155
15,0.0008678044547295343,0.15123674911660778,0.91713876
16,0.0011570726063060456,0.15123674911660778,0.91655695
17,0.0011570726063060456,0.15406360424028268,0.9146503
18,0.0014463407578825572,0.15406360424028268,0.91391885
19,0.0014463407578825572,0.17597173144876324,0.9010765
20,0.0017356089094590686,0.17597173144876324,0.900922
21,0.0017356089094590686,0.18869257950530036,0.89592725
22,0.00202487706103558,0.18869257950530036,0.89572537
23,0.00202487706103558,0.20989399293286218,0.8834402
24,0.00202487706103558,0.21130742049469964,0.8823525
25,0.00202487706103558,0.24098939929328622,0.8646542
26,0.0023141452126120912,0.24098939929328622,0.8640812
27,0.0023141452126120912,0.25653710247349826,0.85422117
28,0.0026034133641886026,0.25653710247349826,0.8528094
29,0.0026034133641886026,0.26501766784452296,0.84792006
30,0.0028926815157651145,0.26501766784452296,0.8478988
31,0.0028926815157651145,0.28197879858657243,0.83951586
32,0.003181949667341626,0.28197879858657243,0.8385639
33,0.003181949667341626,0.30247349823321557,0.8257807
34,0.003181949667341626,0.303886925795053,0.8255041
35,0.003181949667341626,0.30459363957597174,0.82542884
36,0.0034712178189181373,0.30459363957597174,0.8251532
37,0.0034712178189181373,0.31095406360424027,0.8180197
38,0.0037604859704946487,0.31095406360424027,0.8169447
39,0.0037604859704946487,0.3201413427561837,0.8122298
40,0.00404975412207116,0.3201413427561837,0.81135416
41,0.00404975412207116,0.3434628975265018,0.7887149
42,0.004339022273647671,0.3434628975265018,0.7887102
43,0.004339022273647671,0.3491166077738516,0.78424704
44,0.0046282904252241824,0.3491166077738516,0.78419966
45,0.0046282904252241824,0.35406360424028266,0.7813643
46,0.004917558576800694,0.35406360424028266,0.78119385
47,0.004917558576800694,0.35547703180212015,0.78088367
48,0.005206826728377205,0.35547703180212015,0.7802698
49,0.005206826728377205,0.3597173144876325,0.77484894
50,0.0054960948799537175,0.3597173144876325,0.77468807
51,0.0054960948799537175,0.3646643109540636,0.77125466
52,0.005785363031530229,0.3646643109540636,0.7705016
53,0.005785363031530229,0.36819787985865726,0.76953393
54,0.00607463118310674,0.36819787985865726,0.76937723
55,0.00607463118310674,0.37385159010600705,0.7620246
56,0.006363899334683252,0.37385159010600705,0.76152503
57,0.006363899334683252,0.3745583038869258,0.76007754
58,0.006653167486259763,0.3745583038869258,0.75975114
59,0.006653167486259763,0.3795053003533569,0.7549484
60,0.006653167486259763,0.38162544169611307,0.75413316
61,0.007231703789412786,0.38162544169611307,0.7536493
62,0.007231703789412786,0.3823321554770318,0.75333846
63,0.007520971940989297,0.3823321554770318,0.7527446
64,0.007520971940989297,0.3943462897526502,0.738957
65,0.007810240092565809,0.3943462897526502,0.7382461
66,0.007810240092565809,0.4056537102473498,0.73329866
67,0.00809950824414232,0.4056537102473498,0.7313568
68,0.00809950824414232,0.4120141342756184,0.7289252
69,0.008388776395718832,0.4120141342756184,0.72887087
70,0.008388776395718832,0.41413427561837457,0.7255889
71,0.009256580850448365,0.41413427561837457,0.72367024
72,0.009256580850448365,0.4183745583038869,0.7176305
73,0.009545849002024877,0.4183745583038869,0.7175993
74,0.009545849002024877,0.4204946996466431,0.71596426
75,0.009835117153601388,0.4204946996466431,0.7159026
76,0.009835117153601388,0.42473498233215545,0.7148024
77,0.0101243853051779,0.42473498233215545,0.7137172
78,0.0101243853051779,0.42614840989399294,0.71260536
79,0.01041365345675441,0.42614840989399294,0.7112932
80,0.01041365345675441,0.4275618374558304,0.71062577
81,0.01041365345675441,0.42897526501766786,0.709978
82,0.01041365345675441,0.4303886925795053,0.7094481
83,0.010702921608330923,0.4303886925795053,0.7081251
84,0.010702921608330923,0.43109540636042404,0.7080688
85,0.010992189759907435,0.43109540636042404,0.70594835
86,0.010992189759907435,0.4332155477031802,0.70552063
87,0.011281457911483946,0.4332155477031802,0.70539486
88,0.011281457911483946,0.43392226148409896,0.7041448
89,0.011570726063060458,0.43392226148409896,0.7039758
90,0.011570726063060458,0.4381625441696113,0.70033866
91,0.011859994214636968,0.4381625441696113,0.700158
92,0.011859994214636968,0.43886925795053006,0.6989813
93,0.01214926236621348,0.43886925795053006,0.6986407
94,0.01214926236621348,0.45936395759717313,0.6851612
95,0.012438530517789991,0.45936395759717313,0.6845276
96,0.012438530517789991,0.4628975265017668,0.68080646
97,0.012727798669366503,0.4628975265017668,0.680737
98,0.012727798669366503,0.4657243816254417,0.67817193
99,0.013017066820943014,0.4657243816254417,0.6776271
100,0.013017066820943014,0.4664310954063604,0.6772004
101,0.013306334972519526,0.4664310954063604,0.6765431
102,0.013306334972519526,0.46925795053003533,0.67553294
103,0.013595603124096037,0.46925795053003533,0.6746929
104,0.013595603124096037,0.4706713780918728,0.67304975
105,0.01417413942724906,0.4706713780918728,0.6715663
106,0.01417413942724906,0.4713780918727915,0.6715608
107,0.014752675730402082,0.4713780918727915,0.6713242
108,0.014752675730402082,0.47491166077738517,0.6668207
109,0.015041943881978595,0.47491166077738517,0.6667911
110,0.015041943881978595,0.48056537102473496,0.6627844
111,0.015331212033555105,0.48056537102473496,0.66231704
112,0.015331212033555105,0.4812720848056537,0.66200876
113,0.015620480185131617,0.4812720848056537,0.6617451
114,0.015620480185131617,0.4890459363957597,0.6561823
115,0.015909748336708128,0.4890459363957597,0.65492153
116,0.015909748336708128,0.4925795053003534,0.65245897
117,0.016488284639861153,0.4925795053003534,0.65112543
118,0.016488284639861153,0.49540636042402825,0.65025806
119,0.016777552791437663,0.49540636042402825,0.6495053
120,0.016777552791437663,0.49681978798586574,0.6491643
121,0.017066820943014174,0.49681978798586574,0.6491354
122,0.017066820943014174,0.4989399293286219,0.64854527
123,0.01822389354932022,0.4989399293286219,0.6467299
124,0.01822389354932022,0.49964664310954066,0.64659905
125,0.018802429852473244,0.49964664310954066,0.64497674
126,0.018802429852473244,0.503886925795053,0.64230186
127,0.019091698004049754,0.503886925795053,0.6420382
128,0.019091698004049754,0.5074204946996467,0.6401576
129,0.019380966155626265,0.5074204946996467,0.6384102
130,0.019380966155626265,0.5102473498233215,0.6369272
131,0.019670234307202775,0.5102473498233215,0.63692504
132,0.019670234307202775,0.5109540636042402,0.636832
133,0.01995950245877929,0.5109540636042402,0.6357217
134,0.01995950245877929,0.5123674911660777,0.6351805
135,0.0202487706103558,0.5123674911660777,0.6349722
136,0.0202487706103558,0.5159010600706714,0.6332601
137,0.02053803876193231,0.5159010600706714,0.6332193
138,0.02053803876193231,0.5166077738515901,0.6326972
139,0.02082730691350882,0.5166077738515901,0.63261235
140,0.02082730691350882,0.5173144876325089,0.63245314
141,0.021116575065085335,0.5173144876325089,0.63201016
142,0.021116575065085335,0.519434628975265,0.63159215
143,0.021405843216661846,0.519434628975265,0.6314973
144,0.021405843216661846,0.5201413427561837,0.6312348
145,0.021695111368238356,0.5201413427561837,0.6300634
146,0.021695111368238356,0.5243816254416961,0.6281074
147,0.02227364767139138,0.5243816254416961,0.6271692
148,0.02227364767139138,0.5250883392226149,0.62713045
149,0.02256291582296789,0.5250883392226149,0.62706506
150,0.02256291582296789,0.5265017667844523,0.62585735
151,0.023430720277697426,0.5265017667844523,0.6254986
152,0.023430720277697426,0.5356890459363958,0.61844003
153,0.023719988429273937,0.5356890459363958,0.6177348
154,0.023719988429273937,0.5363957597173145,0.6176934
155,0.024009256580850447,0.5363957597173145,0.6146335
156,0.024009256580850447,0.5371024734982333,0.6138881
157,0.02429852473242696,0.5371024734982333,0.6136486
158,0.02429852473242696,0.5406360424028268,0.6122053
159,0.025166329187156493,0.5406360424028268,0.61008424
160,0.025166329187156493,0.5413427561837456,0.6098986
161,0.025455597338733007,0.5413427561837456,0.6098885
162,0.025455597338733007,0.5420494699646643,0.6083137
163,0.025744865490309517,0.5420494699646643,0.60720825
164,0.025744865490309517,0.5469964664310955,0.60444415
165,0.026612669945039052,0.5469964664310955,0.6027335
166,0.026612669945039052,0.5477031802120141,0.60234463
167,0.027191206248192074,0.5477031802120141,0.60128033
168,0.027191206248192074,0.553356890459364,0.5965662
169,0.027480474399768584,0.553356890459364,0.59642124
170,0.027480474399768584,0.5590106007067138,0.593184
171,0.027769742551345098,0.5590106007067138,0.5928856
172,0.027769742551345098,0.5597173144876325,0.5921264
173,0.02805901070292161,0.5597173144876325,0.5919372
174,0.02805901070292161,0.5604240282685512,0.5917761
175,0.02834827885449812,0.5604240282685512,0.5915898
176,0.02834827885449812,0.56113074204947,0.591575
177,0.028926815157651144,0.56113074204947,0.59136236
178,0.028926815157651144,0.5618374558303887,0.59116495
179,0.029505351460804165,0.5618374558303887,0.5905794
180,0.029505351460804165,0.5625441696113074,0.5905267
181,0.029794619612380675,0.5625441696113074,0.5904123
182,0.029794619612380675,0.5632508833922262,0.59022033
183,0.0303731559155337,0.5632508833922262,0.589779
184,0.0303731559155337,0.5646643109540636,0.58969665
185,0.03066242406711021,0.5646643109540636,0.58894646
186,0.03066242406711021,0.566077738515901,0.58811724
187,0.031819496673416256,0.566077738515901,0.5855852
188,0.031819496673416256,0.5674911660777385,0.58504504
189,0.03239803297656928,0.5674911660777385,0.5845596
190,0.03239803297656928,0.5703180212014134,0.5841971
191,0.033555105582875326,0.5703180212014134,0.5823881
192,0.033555105582875326,0.5745583038869257,0.58034265
193,0.03413364188602835,0.5745583038869257,0.579003
194,0.03413364188602835,0.5752650176678445,0.5780282
195,0.03442291003760486,0.5752650176678445,0.57795364
196,0.03442291003760486,0.5759717314487632,0.5773789
197,0.035001446340757886,0.5759717314487632,0.57563275
198,0.035001446340757886,0.5809187279151944,0.5734533
199,0.03557998264391091,0.5809187279151944,0.5726412
200,0.03557998264391091,0.5823321554770318,0.57212514
201,0.03731559155336998,0.5823321554770318,0.5707692
202,0.03731559155336998,0.5830388692579506,0.5707232
203,0.03760485970494649,0.5830388692579506,0.57038677
204,0.03760485970494649,0.5837455830388693,0.57033753
205,0.03818339600809951,0.5837455830388693,0.570104
206,0.03818339600809951,0.5858657243816254,0.56844723
207,0.03962973676598207,0.5858657243816254,0.56542397
208,0.03962973676598207,0.5865724381625441,0.56497777
209,0.0404975412207116,0.5865724381625441,0.5644574
210,0.04107607752386462,0.5865724381625441,0.56385654
211,0.04107607752386462,0.5893992932862191,0.5610855
212,0.04165461382701764,0.5893992932862191,0.560958
213,0.04165461382701764,0.5901060070671378,0.560919
214,0.04223315013017067,0.5901060070671378,0.56064594
215,0.04223315013017067,0.5915194346289753,0.5604812
216,0.04252241828174718,0.5915194346289753,0.56039816
217,0.04252241828174718,0.592226148409894,0.5601917
218,0.04281168643332369,0.592226148409894,0.5597403
219,0.04281168643332369,0.5929328621908128,0.5593968
220,0.04339022273647671,0.5929328621908128,0.55829346
221,0.04339022273647671,0.5943462897526501,0.55798066
222,0.04367949088805322,0.5943462897526501,0.55773944
223,0.04367949088805322,0.5971731448763251,0.5564362
224,0.04396875903962974,0.5971731448763251,0.55639535
225,0.04396875903962974,0.5985865724381625,0.5561568
226,0.04425802719120625,0.5985865724381625,0.5556558
227,0.04425802719120625,0.6,0.55522573
228,0.04454729534278276,0.6,0.5552057
229,0.04454729534278276,0.6007067137809188,0.55483186
230,0.04483656349435927,0.6007067137809188,0.5547241
231,0.04483656349435927,0.6035335689045936,0.552889
232,0.04541509979751229,0.6035335689045936,0.5527812
233,0.04541509979751229,0.6042402826855123,0.55264044
234,0.0457043679490888,0.6042402826855123,0.5525734
235,0.0457043679490888,0.6063604240282685,0.5516079
236,0.045993636100665314,0.6063604240282685,0.55159944
237,0.045993636100665314,0.607773851590106,0.5510584
238,0.04657217240381834,0.607773851590106,0.54963624
239,0.04657217240381834,0.6084805653710247,0.54940736
240,0.04743997685854787,0.6084805653710247,0.54873484
241,0.04743997685854787,0.6091872791519435,0.5486419
242,0.047729245010124384,0.6091872791519435,0.54822147
243,0.047729245010124384,0.610600706713781,0.5476776
244,0.04859704946485392,0.610600706713781,0.5460152
245,0.04859704946485392,0.6134275618374558,0.54451823
246,0.049175585768006944,0.6134275618374558,0.5429255
247,0.049175585768006944,0.6141342756183745,0.5427207
248,0.049464853919583454,0.6141342756183745,0.5422611
249,0.049464853919583454,0.6169611307420495,0.54186517
250,0.050043390222736475,0.6169611307420495,0.5405444
251,0.050043390222736475,0.6176678445229682,0.539839
252,0.050621926525889496,0.6176678445229682,0.53906184
253,0.050621926525889496,0.6240282685512367,0.53678703
254,0.051200462829042524,0.6240282685512367,0.53643715
255,0.051200462829042524,0.6303886925795052,0.53159744
256,0.051489730980619035,0.6303886925795052,0.5311414
257,0.051489730980619035,0.6318021201413427,0.5294551
258,0.051778999132195545,0.6318021201413427,0.52915955
259,0.051778999132195545,0.6325088339222615,0.5291181
260,0.052068267283772056,0.6325088339222615,0.5289714
261,0.052068267283772056,0.6346289752650177,0.52677846
262,0.052936071738501594,0.6346289752650177,0.5255509
263,0.052936071738501594,0.6353356890459364,0.5250548
264,0.053225339890078105,0.6353356890459364,0.52498096
265,0.053225339890078105,0.6360424028268551,0.524948
266,0.053514608041654615,0.6360424028268551,0.52439094
267,0.053514608041654615,0.6367491166077739,0.52429366
268,0.05409314434480764,0.6367491166077739,0.5235524
269,0.05409314434480764,0.6424028268551236,0.5205554
270,0.05438241249638415,0.6424028268551236,0.5204841
271,0.05438241249638415,0.6431095406360424,0.5198935
272,0.05496094879953717,0.6431095406360424,0.51885325
273,0.05496094879953717,0.6445229681978799,0.51828086
274,0.05582875325426671,0.6445229681978799,0.516788
275,0.05582875325426671,0.6473498233215548,0.5158254
276,0.05611802140584322,0.6473498233215548,0.5158187
277,0.05611802140584322,0.6487632508833923,0.51550865
278,0.05669655770899624,0.6487632508833923,0.5150176
279,0.05669655770899624,0.649469964664311,0.5148281
280,0.05698582586057275,0.649469964664311,0.5134066
281,0.05698582586057275,0.6508833922261484,0.5132014
282,0.05785363031530229,0.6508833922261484,0.51199675
283,0.05785363031530229,0.6530035335689046,0.51043206
284,0.0581428984668788,0.6530035335689046,0.5098568
285,0.0581428984668788,0.657243816254417,0.50856525
286,0.05843216661845531,0.657243816254417,0.50780135
287,0.05843216661845531,0.6593639575971731,0.5075792
288,0.05872143477003182,0.6593639575971731,0.50757563
289,0.05872143477003182,0.6600706713780918,0.5074345
290,0.05929997107318484,0.6600706713780918,0.5061024
291,0.05929997107318484,0.6607773851590106,0.5056628
292,0.06132484813422042,0.6607773851590106,0.5028852
293,0.06132484813422042,0.6628975265017668,0.5018676
294,0.06248192074052647,0.6628975265017668,0.5003641
295,0.06248192074052647,0.6643109540636042,0.49865764
296,0.06277118889210298,0.6643109540636042,0.49797326
297,0.06277118889210298,0.6657243816254417,0.49746752
298,0.06306045704367949,0.6657243816254417,0.49744797
299,0.06306045704367949,0.6678445229681979,0.49329838
300,0.06363899334683251,0.6678445229681979,0.49284515
301,0.06363899334683251,0.6692579505300353,0.4925359
302,0.06392826149840902,0.6692579505300353,0.4925065
303,0.06392826149840902,0.6706713780918728,0.491964
304,0.06537460225629159,0.6706713780918728,0.49107093
305,0.06537460225629159,0.6713780918727915,0.49071988
306,0.0656638704078681,0.6713780918727915,0.49069762
307,0.0656638704078681,0.6720848056537102,0.490429
308,0.06595313855944461,0.6720848056537102,0.49041143
309,0.06595313855944461,0.672791519434629,0.49005222
310,0.06624240671102112,0.672791519434629,0.49005166
311,0.06624240671102112,0.6791519434628975,0.48767233
312,0.06682094301417414,0.6791519434628975,0.48630404
313,0.06682094301417414,0.6819787985865724,0.48420492
314,0.06711021116575065,0.6819787985865724,0.4841141
315,0.06711021116575065,0.6848056537102474,0.48337388
316,0.06768874746890367,0.6848056537102474,0.4827804
317,0.06768874746890367,0.6862190812720848,0.48225814
318,0.06797801562048018,0.6862190812720848,0.48191565
319,0.06797801562048018,0.6876325088339222,0.48120517
320,0.0682672837720567,0.6876325088339222,0.48092684
321,0.0682672837720567,0.6897526501766784,0.48015872
322,0.06913508822678623,0.6897526501766784,0.47881192
323,0.06913508822678623,0.6904593639575972,0.47877082
324,0.07000289268151577,0.6904593639575972,0.4781415
325,0.07000289268151577,0.6932862190812721,0.4770328
326,0.07058142898466879,0.6932862190812721,0.4768845
327,0.07058142898466879,0.6939929328621908,0.47676015
328,0.0708706971362453,0.6939929328621908,0.47585732
329,0.0708706971362453,0.6975265017667844,0.47415343
330,0.07173850159097483,0.6975265017667844,0.47281075
331,0.07173850159097483,0.6982332155477032,0.47241813
332,0.07202776974255135,0.6982332155477032,0.4720029
333,0.07202776974255135,0.6989399293286219,0.4713885
334,0.07260630604570437,0.6989399293286219,0.47108334
335,0.07260630604570437,0.6996466431095406,0.47104597
336,0.07289557419728088,0.6996466431095406,0.47028416
337,0.07289557419728088,0.7031802120141343,0.46922478
338,0.07318484234885739,0.7031802120141343,0.4689699
339,0.07318484234885739,0.7053003533568905,0.46801138
340,0.07376337865201041,0.7053003533568905,0.46756276
341,0.07376337865201041,0.7067137809187279,0.46712908
342,0.07463118310673995,0.7067137809187279,0.466424
343,0.07463118310673995,0.7081272084805653,0.46640438
344,0.07492045125831646,0.7081272084805653,0.4661401
345,0.07492045125831646,0.7095406360424028,0.46519622
346,0.07520971940989297,0.7095406360424028,0.46478993
347,0.07520971940989297,0.7109540636042403,0.4640595
348,0.0760775238646225,0.7109540636042403,0.46330452
349,0.0760775238646225,0.711660777385159,0.46308365
350,0.07723459647092855,0.711660777385159,0.46122694
351,0.07723459647092855,0.7137809187279152,0.45987615
352,0.07752386462250506,0.7137809187279152,0.45983043
353,0.07752386462250506,0.714487632508834,0.4583119
354,0.07810240092565808,0.714487632508834,0.45781374
355,0.07810240092565808,0.7159010600706713,0.45752183
356,0.07839166907723459,0.7159010600706713,0.45724678
357,0.07839166907723459,0.7166077738515901,0.45706803
358,0.0786809372288111,0.7166077738515901,0.45680055
359,0.0786809372288111,0.7173144876325088,0.45576844
360,0.07897020538038763,0.7173144876325088,0.45552462
361,0.07897020538038763,0.7215547703180212,0.45452762
362,0.07983800983511716,0.7215547703180212,0.45350704
363,0.07983800983511716,0.7229681978798587,0.45271316
364,0.08012727798669367,0.7229681978798587,0.4523963
365,0.08012727798669367,0.7236749116607774,0.45238853
366,0.08041654613827018,0.7236749116607774,0.45204458
367,0.08041654613827018,0.7243816254416962,0.4516216
368,0.08070581428984669,0.7243816254416962,0.45145792
369,0.08070581428984669,0.7250883392226148,0.4512961
370,0.08186288689615273,0.7250883392226148,0.44882122
371,0.08186288689615273,0.7257950530035335,0.4487885
372,0.08215215504772924,0.7257950530035335,0.44825283
373,0.08215215504772924,0.7265017667844523,0.4480711
374,0.08273069135088226,0.7265017667844523,0.44764853
375,0.08273069135088226,0.727208480565371,0.4474178
376,0.08330922765403528,0.727208480565371,0.44637242
377,0.08330922765403528,0.7286219081272085,0.44483328
378,0.08388776395718832,0.7286219081272085,0.44398636
379,0.08562337286664738,0.7286219081272085,0.4416358
380,0.08562337286664738,0.7300353356890459,0.44129568
381,0.08649117732137691,0.7300353356890459,0.44020748
382,0.08649117732137691,0.7328621908127209,0.4395012
383,0.08678044547295342,0.7328621908127209,0.4389677
384,0.08678044547295342,0.7335689045936395,0.43889084
385,0.08706971362452993,0.7335689045936395,0.4388535
386,0.08706971362452993,0.7342756183745583,0.4382367
387,0.0885160543824125,0.7342756183745583,0.43741846
388,0.0885160543824125,0.7363957597173145,0.43728012
389,0.08909459068556552,0.7363957597173145,0.43702197
390,0.08909459068556552,0.7371024734982332,0.43697625
391,0.08967312698871854,0.7371024734982332,0.43664807
392,0.08967312698871854,0.7378091872791519,0.43638444
393,0.08996239514029505,0.7378091872791519,0.43593097
394,0.08996239514029505,0.7392226148409894,0.43548054
395,0.09025166329187156,0.7392226148409894,0.43511423
396,0.09025166329187156,0.7406360424028269,0.4345358
397,0.09198727220133063,0.7406360424028269,0.43205827
398,0.09198727220133063,0.7420494699646644,0.4302841
399,0.09227654035290714,0.7420494699646644,0.4297441
400,0.09227654035290714,0.7441696113074205,0.4288496
401,0.0934336129592132,0.7441696113074205,0.42810026
402,0.0934336129592132,0.7462897526501767,0.42753488
403,0.0937228811107897,0.7462897526501767,0.4274313
404,0.0937228811107897,0.7469964664310954,0.42740187
405,0.09401214926236622,0.7469964664310954,0.42718917
406,0.09401214926236622,0.7484098939929329,0.425773
407,0.09459068556551924,0.7484098939929329,0.42534557
408,0.09459068556551924,0.7491166077738516,0.42529947
409,0.09487995371709575,0.7491166077738516,0.42475638
410,0.09487995371709575,0.7498233215547703,0.4242074
411,0.09545849002024877,0.7498233215547703,0.42373377
412,0.09545849002024877,0.7512367491166078,0.4215641
413,0.09574775817182528,0.7512367491166078,0.42098325
414,0.09574775817182528,0.7519434628975264,0.4206767
415,0.09661556262655481,0.7519434628975264,0.42004767
416,0.09661556262655481,0.7526501766784452,0.42003208
417,0.09690483077813133,0.7526501766784452,0.41985258
418,0.09690483077813133,0.7533568904593639,0.41929135
419,0.09748336708128436,0.7533568904593639,0.41810298
420,0.09748336708128436,0.7547703180212014,0.41785726
421,0.09806190338443738,0.7547703180212014,0.4177677
422,0.09806190338443738,0.7554770318021201,0.4177224
423,0.09835117153601389,0.7554770318021201,0.4174121
424,0.09835117153601389,0.7561837455830389,0.4171465
425,0.09892970783916691,0.7561837455830389,0.41633397
426,0.09892970783916691,0.7568904593639576,0.41554433
427,0.09950824414231993,0.7568904593639576,0.41489205
428,0.09950824414231993,0.7575971731448763,0.41457468
429,0.10037604859704946,0.7575971731448763,0.41386896
430,0.10037604859704946,0.7583038869257951,0.41375932
431,0.10066531674862597,0.7583038869257951,0.4137249
432,0.10066531674862597,0.7590106007067138,0.41337952
433,0.10153312120335552,0.7590106007067138,0.41132966
434,0.10153312120335552,0.7597173144876325,0.41124815
435,0.10182238935493203,0.7597173144876325,0.411155
436,0.10182238935493203,0.7618374558303886,0.40977162
437,0.10240092565808505,0.7618374558303886,0.40910944
438,0.10240092565808505,0.7625441696113074,0.4089045
439,0.10269019380966156,0.7625441696113074,0.40842637
440,0.10269019380966156,0.7639575971731449,0.40699157
441,0.10297946196123807,0.7639575971731449,0.40684962
442,0.10297946196123807,0.7646643109540636,0.40669864
443,0.10442580271912062,0.7646643109540636,0.4055501
444,0.10442580271912062,0.7653710247349823,0.40460014
445,0.10500433902227364,0.7653710247349823,0.40326387
446,0.10500433902227364,0.7667844522968198,0.40250373
447,0.10529360717385015,0.7667844522968198,0.4024859
448,0.10529360717385015,0.7674911660777385,0.40241036
449,0.10587214347700319,0.7674911660777385,0.40182465
450,0.10587214347700319,0.7681978798586573,0.4013973
451,0.1061614116285797,0.7681978798586573,0.40130472
452,0.1061614116285797,0.768904593639576,0.40013266
453,0.10702921608330923,0.768904593639576,0.39984637
454,0.10702921608330923,0.7696113074204947,0.39980787
455,0.10760775238646225,0.7696113074204947,0.39927274
456,0.10760775238646225,0.7703180212014135,0.39899358
457,0.10789702053803876,0.7703180212014135,0.39872575
458,0.10789702053803876,0.7724381625441696,0.3978513
459,0.1087648249927683,0.7724381625441696,0.39642817
460,0.1087648249927683,0.773851590106007,0.39626044
461,0.10963262944749783,0.773851590106007,0.39614272
462,0.10963262944749783,0.776678445229682,0.39573756
463,0.11252531096326295,0.776678445229682,0.3949102
464,0.11252531096326295,0.7787985865724382,0.3945211
465,0.11339311541799248,0.7787985865724382,0.39382714
466,0.11339311541799248,0.7795053003533569,0.3937964
467,0.11455018802429852,0.7795053003533569,0.39273924
468,0.11455018802429852,0.7802120141342757,0.3924808
469,0.11599652878218109,0.7802120141342757,0.390942
470,0.11599652878218109,0.781625441696113,0.39048642
471,0.11715360138848713,0.781625441696113,0.38956556
472,0.11715360138848713,0.7823321554770318,0.38938323
473,0.11744286954006364,0.7823321554770318,0.3893061
474,0.11744286954006364,0.7830388692579505,0.3892045
475,0.11859994214636968,0.7830388692579505,0.38722524
476,0.11859994214636968,0.7851590106007067,0.385804
477,0.1191784784495227,0.7851590106007067,0.38518247
